,distance,time,geometry,clock_time,From,To
0,4136,752,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8133307 -6.3990748, 106.8130946 -6.3991499, 106.8129981 -6.3991499, 106.8127089 -6.3990678, 106.8127089 -6.3990678)",2019-02-04T17:00:00,01 pertigaan juanda-margonda arah ramanda,05 jln raya sawangan
0,4136,740,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8133307 -6.3990748, 106.8130946 -6.3991499, 106.8129981 -6.3991499, 106.8127089 -6.3990678, 106.8127089 -6.3990678)",2019-02-04T18:00:00,01 pertigaan juanda-margonda arah ramanda,05 jln raya sawangan
0,4136,714,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8133307 -6.3990748, 106.8130946 -6.3991499, 106.8129981 -6.3991499, 106.8127089 -6.3990678, 106.8127089 -6.3990678)",2019-02-04T19:00:00,01 pertigaan juanda-margonda arah ramanda,05 jln raya sawangan
0,3846,520,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-04T07:00:00,01 pertigaan juanda-margonda arah ramanda,06 rumah (sarikaya)
0,3846,548,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-04T08:00:00,01 pertigaan juanda-margonda arah ramanda,06 rumah (sarikaya)
0,3846,575,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-04T09:00:00,01 pertigaan juanda-margonda arah ramanda,06 rumah (sarikaya)
0,3846,674,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-04T17:00:00,01 pertigaan juanda-margonda arah ramanda,06 rumah (sarikaya)
0,3846,662,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-04T18:00:00,01 pertigaan juanda-margonda arah ramanda,06 rumah (sarikaya)
0,3846,638,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8138349 -6.3972402)",2019-02-04T19:00:00,01 pertigaan juanda-margonda arah ramanda,06 rumah (sarikaya)
0,4069,562,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-04T07:00:00,01 pertigaan juanda-margonda arah ramanda,"07 dewi sartika, perlimaan, lajur lama"
0,4069,591,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-04T08:00:00,01 pertigaan juanda-margonda arah ramanda,"07 dewi sartika, perlimaan, lajur lama"
0,4069,619,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-04T09:00:00,01 pertigaan juanda-margonda arah ramanda,"07 dewi sartika, perlimaan, lajur lama"
0,4069,731,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-04T17:00:00,01 pertigaan juanda-margonda arah ramanda,"07 dewi sartika, perlimaan, lajur lama"
0,4069,719,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-04T18:00:00,01 pertigaan juanda-margonda arah ramanda,"07 dewi sartika, perlimaan, lajur lama"
0,4069,693,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136186 -6.3990784, 106.8136186 -6.3990784)",2019-02-04T19:00:00,01 pertigaan juanda-margonda arah ramanda,"07 dewi sartika, perlimaan, lajur lama"
0,4071,563,"LINESTRING (106.8318545 -6.3771137, 106.8313873 -6.3784969, 106.8305612 -6.3806856, 106.8296385 -6.3829923, 106.8287909 -6.3852131, 106.8286407 -6.3855886, 106.828469 -6.3859427, 106.8282223 -6.3863504, 106.8280935 -6.3865113, 106.8276215 -6.3870263, 106.8265378 -6.3882816, 106.8262053 -6.3887858, 106.8256795 -6.3897729, 106.8254864 -6.3900948, 106.8254864 -6.3900948, 106.8248856 -6.3901055, 106.8248856 -6.3901055, 106.8231905 -6.3901484, 106.8223643 -6.3901484, 106.8218601 -6.3901055, 106.8215275 -6.3900518, 106.8211627 -6.3899446, 106.8208623 -6.3898265, 106.8201649 -6.3895047, 106.8195426 -6.3891828, 106.818856 -6.388936, 106.8182874 -6.3888288, 106.818105 -6.3888073, 106.817708 -6.3887966, 106.8166566 -6.3888717, 106.8156803 -6.3888824, 106.81494 -6.388818, 106.8146074 -6.3888073, 106.8142748 -6.388818, 106.8142748 -6.388818, 106.8142748 -6.3892901, 106.8143177 -6.3897085, 106.8143499 -6.3898587, 106.8144679 -6.3909745, 106.8145537 -6.3915646, 106.8146074 -6.392144, 106.8146932 -6.3926697, 106.8147147 -6.3929915, 106.8147039 -6.3931847, 106.8145537 -6.3940322, 106.8145537 -6.3940322, 106.8143606 -6.3948262, 106.8142211 -6.3956201, 106.8141568 -6.3958561, 106.8138993 -6.3970256, 106.8138349 -6.3972402, 106.8136525 -6.3983023, 106.8135345 -6.398828, 106.8134487 -6.3990104, 106.8134487 -6.3990104, 106.8136024 -6.3990719, 106.8136024 -6.3990719)",2019-02-04T07:00:00,01 pertigaan juanda-margonda arah ramanda,"08 dewi sartika, perlimaan, lajur baru"
